ID,SLUG,MARKET_TYPE,TRANSACTION_TYPE,ESTATE_CATEGORY,USER_TYPE,PRICE,AREA,ROOMS_NUM,BUILD_YEAR,FLOOR_NUMBER,BUILDING_FLOORS_NUM,BUILDING_MATERIAL,BUILDING_OWNERSHIP,BUILDING_TYPE,CONSTRUCTION_STATUS,EXTRAS_TYPES,EQUIPMENT_TYPES,WINDOWS_TYPE,RENT,HEATING,SECURITY_TYPES,COUNTRY,PROVINCE,SUBREGION,CITY,DISTRICT,SUBDISTRICT,STREET,LATITUDE,LONGITUDE
63598529,2-pokoje-w-otulinie-parku-wschodniego-z-ogrodem-ID4iQSJ,secondary,SELL,FLAT,agency,645000.0,58.79,2,2014.0,ground_floor,2.0,other,full_ownership,apartment,to_completion,"garage, terrace",,wooden,450.0,boiler_room,"anti_burglary_door, closed_area, entryphone, monitoring, roller_shutters",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Księże Małe,,ul. Rybnicka,51.0807625,17.0854151
63594688,przy-akademii-sztuk-pieknych-1-pietro-2-pokoje-ID4iPSM,secondary,SELL,FLAT,agency,519000.0,58.37,2,1930.0,floor_1,4.0,brick,full_ownership,tenement,,basement,,plastic,700.0,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Południe,,ul. gen. Józefa Haukego-Bosaka,51.1043163,17.0470557
64023076,dostepne-od-zaraz-2-pok-duzy-balkon-ID4kDkg,secondary,SELL,FLAT,agency,389000.0,41.0,2,2022.0,floor_1,2.0,silikat,full_ownership,apartment,,balcony,,plastic,220.0,,closed_area,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Swojczyce,,,51.11352,17.12187
64040574,gotowy-budynek-odbierz-klucze-juz-dzis-ID4kHSu,primary,SELL,FLAT,agency,565600.0,62.64,4,2023.0,floor_3,4.0,,full_ownership,apartment,to_completion,"balcony, garage, garden, lift, terrace, usable_room",,plastic,,urban,"anti_burglary_door, entryphone, monitoring",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Jagodno,,ul. Ernesta Malinowskiego,51.05336,17.05794
64040567,najlepszy-uklad-sloneczne-garaz-gratis-sprawdz-ID4kHSn,primary,SELL,FLAT,agency,531670.0,60.01,4,2023.0,floor_1,4.0,,full_ownership,apartment,to_completion,"balcony, garage, garden, lift, terrace, usable_room",,plastic,,urban,"anti_burglary_door, entryphone, monitoring",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Jagodno,,ul. Klasztorna,51.05714,17.04549
63465874,2-pokojowe-mieszkanie-39m2-bezposrednio-ID4iin8,primary,SELL,FLAT,developer,650454.0,39.45,2,2024.0,floor_1,6.0,,full_ownership,,to_completion,"garage, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,ul. Czysta,51.103089746233,17.033028194104
64040532,najwyzsze-pietro-osobna-kuchnia-klucze-latem-ID4kHRO,primary,SELL,FLAT,agency,584400.0,48.7,2,2023.0,floor_4,4.0,other,full_ownership,block,,"balcony, lift",,,,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,ul. Racławicka,51.07958,16.99305
64040531,swietna-opcja-dla-rodziny-gotowe-do-odbioru-ID4kHRN,primary,SELL,FLAT,agency,622561.0,69.24,4,2022.0,floor_1,4.0,other,full_ownership,block,,"garage, lift",,,,urban,"anti_burglary_door, entryphone, monitoring",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Zakrzów,,ul. Odolanowska,51.16249,17.14127
64040530,dwustronne-mieszkanie-o-funkcjonalnym-ukladzie-ID4kHRM,primary,SELL,FLAT,agency,537155.0,58.45,3,2022.0,floor_1,4.0,other,full_ownership,block,,"balcony, garage, lift",,,,urban,"anti_burglary_door, entryphone, monitoring",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Jagodno,,Edmunda Kajdasza,51.05336,17.05646
63872825,3-pok-mieszkanie-idealne-dla-rodziny-i-kuzniki-ID4k0eR,secondary,SELL,FLAT,private,595000.0,57.2,3,1981.0,floor_3,4.0,,co_operative_ownership_with_a_land_and_mortgage_registe,block,ready_to_use,"basement, separate_kitchen",,plastic,,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Kuźniki,,ul. Koszalińska,51.124900409291726,16.950559128033444
64040512,dla-rodziny-garaz-komorka-balkon-ID4kHRu,primary,SELL,FLAT,agency,639000.0,53.15,3,2023.0,ground_floor,5.0,,,,,"balcony, garage, usable_room",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Szczepin,,ul. Gnieźnieńska,51.12243,17.01196
62597744,3-pokojowe-mieszkanie-59m2-ogrodek-bezposrednio-ID4eEx2,primary,SELL,FLAT,developer,499096.0,59.13,3,2022.0,ground_floor,2.0,,full_ownership,,to_completion,"garage, garden, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Nowogródzka,51.141421445137,17.137263920084
63806686,mieszkanie-2-pokojowe-olimpia-port-balkon-garaz-ID4jJ26,secondary,SELL,FLAT,private,549000.0,39.1,2,2018.0,ground_floor,3.0,,full_ownership,block,ready_to_use,"balcony, garage, lift","dishwasher, fridge, furniture, oven, stove, washing_machine",plastic,,,"entryphone, monitoring, roller_shutters",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Ferdynanda Magellana,51.111122,17.121139
64032332,nowe-2-pokoje-z-balkonem-tylko-17-min-od-rynku-ID4kFJy,primary,SELL,FLAT,private,368400.0,40.1,2,2023.0,floor_1,,brick,full_ownership,block,to_completion,"balcony, garage, lift, usable_room",,plastic,,urban,"anti_burglary_door, closed_area, entryphone, monitoring",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,,51.06382654113952,17.05739570373537
64040440,nowe-wykonczone-mieszkanie-2-pokoje-bez-pcc-ID4kHQk,secondary,SELL,FLAT,private,505000.0,45.0,2,2021.0,floor_2,2.0,silikat,full_ownership,apartment,ready_to_use,balcony,"dishwasher, furniture, oven, stove",plastic,350.0,boiler_room,"closed_area, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Wojnów,,ul. Ubocze,51.102118122287216,17.16294122114866
63211985,5-pokojowe-na-pietrze-z-ogrodem-przy-tymiankowej-ID4hek9,primary,SELL,FLAT,developer,732072.0,110.92,5,2022.0,floor_1,1.0,brick,full_ownership,,to_completion,"balcony, garage, garden",,plastic,,gas,closed_area,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Lipa Piotrowska,,ul. Kminkowa,51.178368,17.000917
63678339,2-pokoje-z-ogrodkiem-na-maslicach-ID4jbDZ,secondary,SELL,FLAT,agency,509000.0,47.07,2,2015.0,ground_floor,2.0,other,full_ownership,block,ready_to_use,"garden, terrace",,plastic,520.0,boiler_room,"anti_burglary_door, closed_area, entryphone, roller_shutters",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Maślice,,al. Śliwowa,51.155347,16.943674
63678350,przy-parku-grabiszynskim-2-osobne-pokoje-ID4jbEa,secondary,SELL,FLAT,agency,499000.0,50.0,2,1980.0,floor_10,11.0,,full_ownership,block,,garage,,plastic,600.0,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Grabiszyn,,ul. Grabiszyńska,51.0981666,16.9949737
63678583,piekne-i-gotowe-mieszkanie-w-rynku-pelen-rozklad-ID4jbHW,secondary,SELL,FLAT,agency,819900.0,60.0,2,1957.0,floor_1,3.0,brick,full_ownership,tenement,,,,plastic,620.0,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,ul. Ofiar Oświęcimskich,51.1082396,17.0331047
63680558,3-pokoje-taras-ogrodek-miejsce-w-garazu-ID4jcdM,secondary,SELL,FLAT,agency,830000.0,64.32,3,2017.0,ground_floor,4.0,other,full_ownership,block,ready_to_use,"basement, garage, lift, terrace",furniture,plastic,400.0,boiler_room,"anti_burglary_door, closed_area, entryphone, roller_shutters",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stabłowice,,ul. Kokosowa,51.1562125,16.9015223
63684063,gaj-50m2-rozklad-nowe-bud-balkon-ID4jd8j,secondary,SELL,FLAT,agency,560000.0,50.0,2,2008.0,ground_floor,4.0,other,full_ownership,block,ready_to_use,"balcony, lift",,plastic,400.0,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Gaj,,ul. Jerzego Kukuczki,51.0718286,17.0358325
63661860,4-pokoje-z-fantastycznym-widokiem-na-srodmiesciu-ID4j7mc,primary,SELL,FLAT,agency,1213700.0,86.7,4,23.0,floor_higher_10,16.0,,full_ownership,apartment,to_completion,"balcony, garage, lift",,plastic,500.0,urban,"anti_burglary_door, closed_area, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Jedności Narodowej,51.123858,17.0448522
63664556,biskupin-nowebudownictwo-taras-2pokoje-ID4j83G,secondary,SELL,FLAT,agency,899000.0,56.67,2,2010.0,ground_floor,2.0,other,full_ownership,apartment,,"garage, garden",,wooden,600.0,urban,"closed_area, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Dąbie,,ul. Antoniego Wiwulskiego,51.1010439,17.0827076
63674700,mieszkanie-w-prestizowej-lokalizacji-ID4jaHi,secondary,SELL,FLAT,agency,890000.0,96.9,3,1995.0,floor_2,8.0,other,,infill,,"balcony, lift",,plastic,750.0,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Plac Grunwaldzki,,Wybrzeże Pasteura,51.1117816,17.0698392
63676155,przytulne-mieszkanie-dla-rodziny-z-dwoma-ogrodkami-ID4jb4L,secondary,SELL,FLAT,agency,645000.0,60.2,3,2019.0,ground_floor,3.0,other,full_ownership,block,,"garden, lift",,plastic,538.0,boiler_room,"closed_area, entryphone, roller_shutters",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Sołtysowice,,ul. Redycka,51.1559254,17.0639125
63677629,mieszkanie-z-tarasem-krzyki-di-trevi-ID4jbsx,secondary,SELL,FLAT,agency,549000.0,42.33,2,2013.0,ground_floor,4.0,other,full_ownership,block,ready_to_use,"basement, garage, lift, terrace",,plastic,500.0,urban,"anti_burglary_door, closed_area, entryphone, monitoring, roller_shutters",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Tarnogaj,,ul. ks. Czesława Klimasa,51.0802539,17.0614176
62025199,4-pokojowe-mieszkanie-72m2-balkon-bez-prowizji-ID4cfAr,primary,SELL,FLAT,developer,875000.0,72.18,4,2022.0,floor_4,4.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Grabiszyn,,ul. Rymarska,51.077748052183,16.986704627567
63894041,bezposrednio-mieszkanie-inwestycyjne-roi-7-32-ID4k5L3,secondary,SELL,FLAT,private,598000.0,49.7,3,1980.0,floor_7,10.0,concrete_plate,full_ownership,block,ready_to_use,"balcony, basement, lift, separate_kitchen","fridge, furniture, oven, stove, washing_machine",plastic,655.0,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,ul. Jabłeczna,51.07966029215131,17.037858352917485
63830311,3m-zielona-okolica-duzy-balkon-gotowe-ID4jPb9,primary,SELL,FLAT,agency,458000.0,61.07,3,2022.0,floor_2,6.0,silikat,full_ownership,block,to_completion,"balcony, garage, lift",,plastic,8.0,gas,"anti_burglary_door, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Lipa Piotrowska,,ul. Cynamonowa,51.176962629642446,17.002357449243156
63848234,2019-r-3-pokoje-ogrodek-iwiny-ul-sw-jacka-ID4jTQe,secondary,SELL,FLAT,agency,760000.0,71.87,3,2018.0,ground_floor,1.0,silikat,full_ownership,house,ready_to_use,"garage, garden",,,175.0,gas,alarm,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Jagodno,,,51.05064899,17.0584631
63979670,zachodnia-11-dla-rodziny-i-inwestora-ID4ks2a,secondary,SELL,FLAT,agency,549000.0,51.9,2,,floor_1,4.0,concrete_plate,full_ownership,block,,,,plastic,460.0,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Szczepin,,ul. Zachodnia,51.11639212061779,17.012129078990153
64040394,66-m2-z-widokiem-na-sky-tower-ID4kHPA,secondary,SELL,FLAT,agency,634600.0,66.8,3,1996.0,floor_4,6.0,,co_operative_ownership,block,,balcony,,wooden,740.0,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Gaj,,ul. Wincentego Stysia,51.1006066,17.0207802
63958851,ladna-kawalerka-z-balkonem-na-klecinie-ID4kmCn,secondary,SELL,FLAT,agency,399000.0,31.13,1,2000.0,ground_floor,2.0,brick,full_ownership,block,ready_to_use,"balcony, basement, garage",furniture,,,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Klecina,,ul. Wałbrzyska,51.0654092,16.9872215
63043573,ogromna-okazja-3-pokojowe-mieszkanie-z-ogrodkiem-ID4gvwP,secondary,SELL,FLAT,agency,640000.0,64.0,3,,ground_floor,7.0,,,,ready_to_use,"balcony, garden, lift, terrace, usable_room",furniture,plastic,500.0,urban,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Różanka,,ul. Obornicka,51.1412766,17.0280752
63393510,3-pokojowe-mieszkanie-z-wlasnym-ogrodkiem-ID4hZxY,secondary,SELL,FLAT,agency,480000.0,62.08,3,1928.0,ground_floor,1.0,,full_ownership,house,ready_to_use,"basement, garage, garden, separate_kitchen",furniture,plastic,,other,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Kuźniki,,ul. Dziwnowska,51.1239462,16.9533204
63424138,trzypokojowe-mieszkanie-z-duzym-ogrodem-rakowiecka-ID4i7wY,secondary,SELL,FLAT,agency,999000.0,77.78,3,2017.0,,4.0,,,block,ready_to_use,"garden, lift, terrace, usable_room",furniture,plastic,936.0,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Opatowice,,,51.10014605,17.06718422
63653752,komfortowe-mieszkanie-przy-ul-czartoryskiego-ID4j5fq,secondary,SELL,FLAT,agency,569999.0,53.62,3,2019.0,floor_3,5.0,,full_ownership,block,ready_to_use,"balcony, garage, lift, usable_room",furniture,plastic,480.0,urban,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Poświętne,,ul. Adama Jerzego Czartoryskiego,51.15435,17.0479917
63933520,2-pokojowe-mieszkanie-ogrod-36-m2-ul-jodlowicka-ID4kg1O,secondary,SELL,FLAT,agency,405000.0,36.27,2,2017.0,ground_floor,3.0,,full_ownership,block,ready_to_use,"balcony, garage, garden, lift",furniture,,,urban,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stabłowice,,ul. Jodłowicka,51.1709907,16.896785
63302505,3-pokojowy-apartament-premium-przy-ul-legnickiej-ID4hBS9,secondary,SELL,FLAT,agency,1755600.0,84.0,3,2020.0,floor_9,10.0,,,apartment,ready_to_use,"balcony, garage, lift",furniture,plastic,,urban,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Szczepin,,,51.11407554600342,17.005624837850952
63892915,przytulne-mieszkanie-w-cichej-okolicy-karlowice-ID4k5sT,secondary,SELL,FLAT,agency,369000.0,47.06,2,1936.0,floor_1,2.0,brick,full_ownership,block,ready_to_use,"basement, separate_kitchen","dishwasher, fridge, furniture, oven, stove, washing_machine",plastic,399.0,gas,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Karłowice,,,51.13861553,17.06002522
64040345,inwestycja-z-10-roi-najem-na-pokoje-ID4kHON,secondary,SELL,FLAT,agency,517000.0,47.0,4,,floor_5,11.0,concrete_plate,full_ownership,block,,"balcony, basement, lift",,,,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Gaj,,ul. Orzechowa,51.08074,17.0405
64040335,2-pokoje-z-aneksem-po-remoncie-sky-tower-ID4kHOD,secondary,SELL,FLAT,agency,440000.0,36.2,2,,floor_4,10.0,,full_ownership,block,,"basement, lift",,,460.0,urban,"anti_burglary_door, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,"Oficerska, Jantarowa",51.09343,17.01134
63583799,mieszkanie-45-26-m-wroclaw-ID4iN39,secondary,SELL,FLAT,agency,415000.0,45.26,2,,ground_floor,4.0,,,,,,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Fabryczna,,ul. Metalowców,51.131917311052,16.955648697514
63583801,mieszkanie-73-21-m-wroclaw-ID4iN3b,secondary,SELL,FLAT,agency,659000.0,73.21,3,,floor_4,5.0,brick,full_ownership,tenement,,balcony,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,ul. Skwierzyńska,51.099960530415,17.017607255469
64040330,mieszkanie-w-sasiedztwie-ogrodu-botanicznego-ID4kHOy,primary,SELL,FLAT,agency,555500.0,27.3,2,2024.0,floor_6,6.0,,,,to_completion,"balcony, lift",,plastic,,,"anti_burglary_door, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Ołbin,,ul. Henryka Sienkiewicza,51.11725,17.04791
64040329,mieszkanie-w-sasiedztwie-ogrodu-botanicznego-ID4kHOx,primary,SELL,FLAT,agency,653400.0,50.83,2,2024.0,floor_1,6.0,,,,to_completion,balcony,,plastic,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Ołbin,,ul. Henryka Sienkiewicza,51.11725,17.04791
64040327,mieszkanie-w-sasiedztwie-ogrodu-botanicznego-ID4kHOw,primary,SELL,FLAT,agency,669700.0,35.03,2,2024.0,floor_6,6.0,,,,to_completion,"balcony, lift",,plastic,,,"anti_burglary_door, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Ołbin,,ul. Henryka Sienkiewicza,51.11725,17.04791
63465873,3-pokojowe-mieszkanie-53m2-balkon-ID4iin7,primary,SELL,FLAT,developer,942378.0,53.43,3,2024.0,floor_1,6.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,ul. Czysta,51.103089746233,17.033028194104
64040281,nowe-pawia-55-49-m2-2024-ID4kHNL,primary,SELL,FLAT,agency,606184.0,55.49,1,2024.0,floor_1,1.0,silikat,full_ownership,apartment,to_completion,garage,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Wojszyce,,,51.0665003,17.038673
63727954,bezposrednio-2-pok-58m-25m-oltaszyn-partynice-ID4joye,secondary,SELL,FLAT,private,599000.0,58.0,2,2008.0,floor_1,4.0,,full_ownership,block,ready_to_use,,,plastic,350.0,other,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,,51.05867396780294,17.011635944366457
64040247,2-pokoje-i-balkon-i-widok-na-zielen-ID4kHNd,secondary,SELL,FLAT,agency,449000.0,42.1,2,2015.0,floor_1,5.0,,co_operative_ownership,block,ready_to_use,"balcony, basement, usable_room",,,,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,,51.0736912,16.9934055
62540831,1-pokojowy-apartament-inwestycyjny-39m2-balkon-ID4epJ5,primary,SELL,FLAT,developer,467000.0,39.01,1,2022.0,floor_2,12.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Szczepin,,ul. Jaworska,51.114807624287,16.992858311639
64040228,nowe-pawia-56-65-m2-2024-ID4kHMU,primary,SELL,FLAT,agency,618856.0,56.65,1,2024.0,floor_1,1.0,silikat,full_ownership,apartment,to_completion,garage,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Wojszyce,,,51.0665003,17.038673
64040226,mieszkanie-2-pokojowe-lux-lokum-viktoria-ID4kHMS,secondary,SELL,FLAT,agency,625000.0,45.0,2,2017.0,ground_floor,6.0,,full_ownership,block,ready_to_use,"balcony, lift","dishwasher, fridge, furniture, oven, stove, tv, washing_machine",plastic,,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,ul. Tęczowa,51.10494,17.01181
64040207,2-pokoje-46-mkw-kamienica-centrum-ID4kHMz,secondary,SELL,FLAT,agency,360000.0,45.7,2,1930.0,floor_3,4.0,,full_ownership,tenement,to_renovation,separate_kitchen,,plastic,250.0,tiled_stove,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,ul. gen. Ignacego Prądzyńskiego,51.098622,17.04909
64040205,kawalerka-na-sprzedaz-najlepszy-adres-w-miescie-ID4kHMx,secondary,SELL,FLAT,agency,579312.0,38.88,2,2022.0,floor_7,7.0,,full_ownership,apartment,,"balcony, garage, lift, separate_kitchen",,plastic,450.0,urban,alarm,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,,,Generała Józefa Hauke-Bosaka,51.10495,17.04514
63465926,1-pokojowe-mieszkanie-25m2-balkon-bezposrednio-ID4iinY,primary,SELL,FLAT,developer,501942.0,25.23,1,2024.0,floor_2,6.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,ul. Czysta,51.103089746233,17.033028194104
64040154,nowe-pawia-68-50-m2-2024-ID4kHLI,primary,SELL,FLAT,agency,654518.0,68.5,4,2024.0,floor_1,1.0,silikat,full_ownership,apartment,to_completion,"balcony, garage",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Wojszyce,,,51.0665003,17.038673
64040152,nowe-pawia-38-55-24-m2-2024-ID4kHLG,primary,SELL,FLAT,agency,603453.0,55.24,2,2024.0,floor_1,1.0,silikat,full_ownership,apartment,to_completion,garage,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Wojszyce,,,51.0665003,17.038673
64040151,nowe-pawia-38-74-01-m2-2024-ID4kHLF,primary,SELL,FLAT,agency,707166.0,74.01,3,2024.0,ground_floor,1.0,silikat,full_ownership,apartment,to_completion,"garage, garden",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Wojszyce,,,51.0665003,17.038673
64040132,wojszyce-niska-zabudowa-2015r-garaz-komorka-ID4kHLm,secondary,SELL,FLAT,agency,669000.0,67.1,3,2016.0,floor_1,2.0,,full_ownership,block,ready_to_use,"balcony, lift, usable_room",,,1000.0,urban,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Wojszyce,,,51.06096,17.04227
62007484,4-pokojowe-mieszkanie-63m2-2-balkony-ID4caYI,primary,SELL,FLAT,developer,557744.0,63.38,4,2023.0,floor_1,4.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,closed_area,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Poświętne,,ul. Ludwika Kubali,51.156574,17.037493
63937522,sprzedam-mieszkanie-ID4kh4m,secondary,SELL,FLAT,private,450000.0,57.0,2,1905.0,floor_3,3.0,brick,full_ownership,tenement,to_renovation,"basement, separate_kitchen","fridge, furniture, oven, stove, tv, washing_machine",plastic,250.0,gas,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Leśnica,,ul. Krępicka,51.1495545,16.8617933
63911818,1997-r-2-pokoje-loggia-piwnica-300-m-od-bema-ID4kanM,secondary,SELL,FLAT,agency,595000.0,59.0,2,1997.0,floor_2,5.0,,co_operative_ownership,,ready_to_use,"basement, separate_kitchen, usable_room",,,650.0,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Nadodrze,,,51.11901402,17.03993976
63925045,2021-r-2-pokoje-80-m-ogrodek-m-postojowe-ID4kdP7,secondary,SELL,FLAT,agency,555000.0,40.58,2,2021.0,floor_4,,,full_ownership,apartment,ready_to_use,"garage, garden, terrace",furniture,,420.0,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Złotniki,,,51.14296887,16.8866086
63982731,mieszkanie-borowska-5-pokoi-parter-ogrodek-biuro-ID4ksPx,secondary,SELL,FLAT,private,819000.0,89.0,5,1997.0,ground_floor,3.0,brick,full_ownership,house,ready_to_use,"garage, garden, terrace",furniture,plastic,1005.0,gas,"closed_area, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Gaj,,ul. Borowska,51.071597035913584,17.033513205279547
63636057,4-pokojowe-zakrzow-przestronne-do-negocjacji-ID4j0E1,secondary,SELL,FLAT,agency,569000.0,64.41,4,2000.0,floor_3,4.0,other,full_ownership,block,ready_to_use,"air_conditioning, balcony",furniture,plastic,900.0,gas,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Zakrzów,,ul. Kasztelańska,51.1574586,17.1343273
63636643,gotowe-38m2-1-pietro-przy-politechnice-ID4j0Nt,secondary,SELL,FLAT,agency,475000.0,37.78,1,2002.0,floor_1,7.0,,full_ownership,apartment,ready_to_use,"balcony, basement, lift",,plastic,350.0,boiler_room,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Południe,,ul. Szybka,51.1029497,17.054668
63636782,kamienica-przy-sky-tower-po-remoncie-ID4j0PI,secondary,SELL,FLAT,agency,513000.0,49.8,3,1930.0,floor_2,5.0,brick,full_ownership,tenement,,basement,furniture,plastic,350.0,gas,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Grabiszyn,,ul. Szczęśliwa,51.097051,17.0148278
63637048,mieszkanie-z-wydzielona-kuchnia-salonem-i-sypialni-ID4j0U0,secondary,SELL,FLAT,agency,499000.0,29.96,2,2015.0,floor_1,4.0,,full_ownership,block,,"balcony, garage, lift",furniture,plastic,380.0,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Swojczyce,,ul. Chałupnicza,51.1116206,17.1272499
